      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
-25.000000000000   0.600000000000 -25.000000000000  10.000000000000  -6.435552971724   0.084059337300   0.587450576379   0.671509913678   0.690246220720   0.774305558020  -0.142556035736  -9.583705081098   2.726697948170  -2.113605997760   0.154592707184  -6.115256382236   0.388990468191  -1.752934605214   0.172188364616  -0.388990468191  -1.752934605214  -0.172188364616   0.000000000000
-25.000000000000   0.600000000000 -19.444444000000  10.000000000000  -5.054132498077   0.061573801530   0.369480443391   0.431054244922   0.419993763515   0.481567565045  -0.081714493465 -11.725049822894   2.619865773267  -1.281533384835   0.108112913964  -4.907415216793   0.208539480309  -1.481718020429   0.120443514922  -0.208539480309  -1.481718020429  -0.120443514922   0.000000000000
-25.000000000000   0.600000000000 -13.888889000000  10.000000000000  -3.583182903764   0.043181583334   0.198757722814   0.241939306149   0.219476344168   0.262657927502  -0.035516784455 -14.810255352068   2.346114723660  -0.632674641567   0.070058830690  -3.534658448822   0.027429265449  -1.147267535462   0.076422734381  -0.027429265449  -1.147267535462  -0.076422734381   0.000000000000
-25.000000000000   0.600000000000  -8.333333000000  10.000000000000  -2.045327309968   0.030776871970   0.083434683444   0.114211555414   0.089899397833   0.120676269804  -0.008186962412 -17.908234438713   1.619322348298  -0.190591732373   0.040847981233  -2.039235480425  -0.154777227495  -0.762886732912   0.041031174033   0.154777227495  -0.762886732912  -0.041031174033   0.000000000000
-25.000000000000   0.600000000000  -2.777778000000  10.000000000000  -0.468460118711   0.025690569114   0.029205260625   0.054895829739   0.030003517585   0.055694086698  -0.002601303362  -8.533619419534   0.176735427908   0.028089432477   0.020842398648  -0.470374085092  -0.334387522517  -0.341182299639   0.014753409325   0.334387522517  -0.341182299639  -0.014753409325   0.000000000000
-25.000000000000   0.600000000000   2.777778000000  10.000000000000   1.117854863629   0.028509062665   0.038685042199   0.067194104864   0.037769586107   0.066278648772  -0.019474884880  16.636204409374   0.822161980797   0.014873846973   0.010747215979   1.119891548783  -0.509727104019   0.104245536464  -0.001498639037   0.509727104019   0.104245536464   0.001498639037   0.000000000000
-25.000000000000   0.600000000000   8.333333000000  10.000000000000   2.683394084139   0.039026486574   0.111426227390   0.150452713963   0.113407701938   0.152434188512  -0.057648509529  17.835464801192   2.115858453620  -0.229886436667   0.011336771352   2.678355257324  -0.677738875163   0.555279546756  -0.006997617431   0.677738875163   0.555279546756   0.006997617431   0.000000000000
-25.000000000000   0.600000000000  13.888889000000  10.000000000000   4.205591631043   0.056329761171   0.244347818126   0.300677579297   0.256526527773   0.312856288944  -0.114594849826  13.987047657085   2.600583936497  -0.697956236662   0.023213631155   4.159670440363  -0.835902440229   0.990266835579  -0.001007347025   0.835902440229   0.990266835579   0.001007347025   0.000000000000
-25.000000000000   0.600000000000  19.444444000000  10.000000000000   5.652202337954   0.078760291316   0.431047008810   0.509807300126   0.469625017540   0.548385308856  -0.186760816335  11.086938803263   2.770429301828  -1.371460375151   0.046191092844   5.509912628825  -0.986713562041   1.397097354773   0.016166679535   0.986713562041   1.397097354773  -0.016166679535   0.000000000000
-25.000000000000   0.600000000000  25.000000000000  10.000000000000   7.005914060643   0.104203414368   0.663304851866   0.767508266234   0.748419828800   0.852623243169  -0.268686784671   9.128128476084   2.827250378769  -2.227487677995   0.080850084126   6.691476313968  -1.126911175682   1.757289451173   0.045239188130   1.126911175682   1.757289451173  -0.045239188130   0.000000000000
-19.444444000000   0.600000000000 -25.000000000000  10.000000000000  -7.083317391267   0.096604331770   0.665687122351   0.762291454121   0.771762175868   0.868366507638  -0.113690990001  -9.292138004401   2.909846466052  -2.307771666853   0.146554655863  -6.739444401000   0.223096530383  -1.862259982847   0.165114809747  -0.223096530383  -1.862259982847  -0.165114809747   0.000000000000
-19.444444000000   0.600000000000 -19.444444000000  10.000000000000  -5.578440183990   0.069828270114   0.419849977292   0.489678247407   0.472676842963   0.542505113078  -0.063207415956 -11.392052257851   2.809522214520  -1.401767426564   0.103407942944  -5.420989737025   0.070900011522  -1.569481336838   0.117181717901  -0.070900011522  -1.569481336838  -0.117181717901   0.000000000000
-19.444444000000   0.600000000000 -13.888889000000  10.000000000000  -3.980468559857   0.047858760664   0.227388874262   0.275247634926   0.248220834925   0.296079595589  -0.025371568512 -14.461408763543   2.544851946372  -0.695311383028   0.067703430033  -3.928421217133  -0.081514074863  -1.207372121210   0.075834477630   0.081514074863  -1.207372121210  -0.075834477630   0.000000000000
-19.444444000000   0.600000000000  -8.333333000000  10.000000000000  -2.309308885141   0.032779800265   0.096390521987   0.129170322251   0.102393349107   0.135173149371  -0.003896179137 -17.878014430029   1.825236022053  -0.212892085905   0.039325895824  -2.302767490007  -0.231482216843  -0.791420565221   0.041364444180   0.231482216843  -0.791420565221  -0.041364444180   0.000000000000
-19.444444000000   0.600000000000  -2.777778000000  10.000000000000  -0.594902368595   0.026137978675   0.033429541032   0.059567519707   0.033996096609   0.060134075284  -0.001118413133  -9.987026008877   0.262663423332   0.027645558299   0.018774967398  -0.596943541818  -0.379258699801  -0.336672444729   0.014646410796   0.379258699801  -0.336672444729  -0.014646410796   0.000000000000
-19.444444000000   0.600000000000   2.777778000000  10.000000000000   1.132197273430   0.028648894970   0.041403035996   0.070051930965   0.040472550171   0.069121445141  -0.017630166554  16.162256454965   0.808987515582   0.016971964171   0.006695150283   1.134352629988  -0.522932026454   0.142346501389  -0.003571239055   0.522932026454   0.142346501389   0.003571239055   0.000000000000
-19.444444000000   0.600000000000   8.333333000000  10.000000000000   2.836964663033   0.040109728525   0.119833130980   0.159942859505   0.121801329532   0.161911058058  -0.052152431435  17.737363654838   2.224644998819  -0.244760633014   0.004065904972   2.831385843479  -0.657381561370   0.630450020773  -0.012396653922   0.657381561370   0.630450020773   0.012396653922   0.000000000000
-19.444444000000   0.600000000000  13.888889000000  10.000000000000   4.497001765563   0.059616163598   0.265802450082   0.325418613679   0.279130535897   0.338746699494  -0.103045732014  13.819128889766   2.747397171377  -0.748272452230   0.011160986076   4.447415468125  -0.788704749261   1.094492721426  -0.011627618114   0.788704749261   1.094492721426   0.011627618114   0.000000000000
-19.444444000000   0.600000000000  19.444444000000  10.000000000000   6.078344617182   0.085264889585   0.472394245646   0.557659135232   0.511831677171   0.597096566757  -0.166541273874  10.899749027973   2.929001125721  -1.475297418206   0.028598100893   5.925172796526  -0.908536147394   1.529874494297  -0.000484015608   0.908536147394   1.529874494297   0.000484015608   0.000000000000
-19.444444000000   0.600000000000  25.000000000000  10.000000000000   7.563122774421   0.114807671321   0.730986823505   0.845794494826   0.817840777312   0.932648448633  -0.238884191973   8.942033579886   2.989889707444  -2.401411933235   0.056299434731   7.225185892847  -1.021637357581   1.906000815508   0.020903167149   1.021637357581   1.906000815508  -0.020903167149   0.000000000000
-13.888889000000   0.600000000000 -25.000000000000  10.000000000000  -7.612250855220   0.108142521865   0.731682456523   0.839824978388   0.844189512168   0.952332034033  -0.073754554007  -9.064091984771   3.050388233933  -2.462144418694   0.129993218390  -7.251072709332   0.040428498118  -1.942062638113   0.149964103309  -0.040428498118  -1.942062638113  -0.149964103309   0.000000000000
