      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
-25.000000000000   0.600000000000 -25.000000000000  10.000000000000  -1.676428378145   0.043147778194   0.199466509343   0.242614287537   0.208801624740   0.251949402934   0.735576474781  -6.909850178920   0.512119551023  -0.790949509853   0.769191915527  -1.480908241509  -0.078908360385   6.332825844973   0.482304927603   0.078908360385   6.332825844973  -0.482304927603   0.000000000000
-25.000000000000   0.600000000000 -19.444444000000  10.000000000000  -1.300308363466   0.036427272684   0.153558033130   0.189985305814   0.150557151322   0.186984424006   0.809487554150  -6.844257548733   0.393450789190  -0.593090820876   0.813936133535  -1.169580097970  -0.093989109587   4.889510629184   0.509725162327   0.093989109587   4.889510629184  -0.509725162327   0.000000000000
-25.000000000000   0.600000000000 -13.888889000000  10.000000000000  -0.897719220405   0.030534128803   0.120708085183   0.151242213986   0.114293575292   0.144827704095   0.876030666979  -5.935639242168   0.235573124544  -0.441826169014   0.857871136743  -0.815506275011  -0.108503981245   3.252915371925   0.538376268760   0.108503981245   3.252915371925  -0.538376268760   0.000000000000
-25.000000000000   0.600000000000  -8.333333000000  10.000000000000  -0.477634336799   0.025894975467   0.102400371938   0.128295347405   0.101503511269   0.127398486736   0.928582091454  -3.722927966299   0.078613638056  -0.342469302728   0.895801137097  -0.432566822455  -0.121932595939   1.488631198658   0.564827381650   0.121932595939   1.488631198658  -0.564827381650   0.000000000000
-25.000000000000   0.600000000000  -2.777778000000  10.000000000000  -0.046689860180   0.023015818168   0.100287905135   0.123303723304   0.109916283215   0.132932101384   0.969061453400  -0.378657342444   0.000781603827  -0.299704741186   0.930378346542  -0.032203293092  -0.134431867034  -0.353163345837   0.590799309312   0.134431867034  -0.353163345837  -0.590799309312   0.000000000000
-25.000000000000   0.600000000000   2.777778000000  10.000000000000   0.390338495220   0.022084164413   0.115041083965   0.137125248378   0.138078958010   0.160163122423   0.996280569955   2.846583687815   0.049122794060  -0.315336714889   0.960888472734   0.375497733514  -0.145990028515  -2.226236782365   0.615713680398   0.145990028515  -2.226236782365  -0.615713680398   0.000000000000
-25.000000000000   0.600000000000   8.333333000000  10.000000000000   0.825544534523   0.023163413035   0.146855928761   0.170019341797   0.184735549068   0.207898962103   1.010720394845   4.855591874427   0.177214969256  -0.389823686701   0.987877043057   0.777253184432  -0.156608115040  -4.071343077503   0.639924971701   0.156608115040  -4.071343077503  -0.639924971701   0.000000000000
-25.000000000000   0.600000000000  13.888889000000  10.000000000000   1.248906806023   0.026022973664   0.194586772367   0.220609746030   0.250712988736   0.276735962400   1.010781844992   5.661158804157   0.312574173314  -0.520378222101   1.009313164502   1.157847248244  -0.166017137053  -5.817819945358   0.661851603578   0.166017137053  -5.817819945358  -0.661851603578   0.000000000000
-25.000000000000   0.600000000000  19.444444000000  10.000000000000   1.657345807700   0.030374979204   0.257219873664   0.287594852868   0.333927841924   0.364302821128   0.998952099415   5.762779796556   0.422243410017  -0.704031561951   1.026900903381   1.509047818008  -0.173798146150  -7.430578820169   0.682732999927   0.173798146150  -7.430578820169  -0.682732999927   0.000000000000
-25.000000000000   0.600000000000  25.000000000000  10.000000000000   2.040826832128   0.035638542357   0.332159274987   0.367797817344   0.435172866750   0.470811409107   0.975070799652   5.548773635652   0.500634626977  -0.933857623567   1.039152332874   1.816338301501  -0.180486599943  -8.842330228669   0.701311170920   0.180486599943  -8.842330228669  -0.701311170920   0.000000000000
